"name","rating","sum"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","R","3343.58"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Animation","NC-17","4245.31"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","G","671.45"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG","1313.74"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","PG-13","2107.83"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","R","2637.31"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
"Children","NC-17","3309.39"
